customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,calls_made,data_used_gb,international_calls,customer_support_calls,churn
320,50,Female,29,44.18,3048.35,Month-to-Month,Credit Card,238,2.77,2,1,0
321,26,Male,41,27.89,919.02,Month-to-Month,Electronic Check,214,41.83,0,6,0
322,77,Female,9,22.44,4434.05,Month-to-Month,Electronic Check,128,8.47,6,9,0
323,76,Male,63,45.13,3431.88,Month-to-Month,Bank Transfer,301,40.32,3,7,0
324,23,Male,37,29.16,1876.62,One Year,Mailed Check,255,30.53,6,5,1
325,33,Male,14,53.63,3449.76,Month-to-Month,Electronic Check,197,9.68,1,5,0
326,46,Female,39,97.29,652,Month-to-Month,Bank Transfer,335,37.88,4,6,0
327,20,Male,40,91.63,2394.46,Month-to-Month,Electronic Check,67,23.27,6,2,0
328,37,Male,54,81.09,928.02,One Year,Electronic Check,240,32.27,8,9,1
329,77,Male,3,105.25,303.01,Month-to-Month,Credit Card,234,43.61,9,1,0
330,76,Male,55,48.21,1757.8,Two Year,Mailed Check,266,13.75,3,3,0
331,53,Female,33,108.51,838.6,One Year,Credit Card,137,18.93,5,1,0
332,36,Male,71,59.92,3204.24,One Year,Bank Transfer,144,49.87,2,6,1
333,43,Male,19,60.09,3402.93,Month-to-Month,Bank Transfer,323,25.9,1,8,0
334,20,Male,34,60.54,828.59,One Year,Credit Card,110,28.37,9,6,0
335,36,Female,50,29.81,220.6,Month-to-Month,Mailed Check,131,14.99,1,4,0
336,37,Male,47,117.55,3984.77,Month-to-Month,Mailed Check,127,21.39,4,2,0
337,49,Male,46,33.85,110.08,Month-to-Month,Mailed Check,245,25.58,2,0,0
338,24,Male,56,54.09,1785.17,Month-to-Month,Electronic Check,370,13.66,1,0,0
339,69,Male,57,51.93,2523.46,Month-to-Month,Bank Transfer,89,12.67,1,2,0
340,58,Female,51,27.47,4111.35,Month-to-Month,Electronic Check,73,30.42,2,3,0
341,50,Male,54,35.23,4208.94,Month-to-Month,Credit Card,209,10,0,4,0
342,57,Male,28,24.49,3652.2,Month-to-Month,Mailed Check,315,28.12,7,8,1
343,56,Female,19,49.24,1311.27,One Year,Electronic Check,186,35.6,8,1,0
344,35,Female,27,106.67,3628.92,Two Year,Mailed Check,88,10.71,0,3,0
345,57,Female,48,53.94,1308.04,One Year,Electronic Check,157,37.55,4,2,1
346,18,Male,19,32.37,1151.58,Month-to-Month,Bank Transfer,276,18.62,7,7,0
347,28,Female,51,84.57,2780.93,Month-to-Month,Mailed Check,118,49.63,1,0,0
348,45,Male,7,119.66,3426.39,Month-to-Month,Electronic Check,312,48.97,0,0,0
349,74,Female,29,43.23,359.95,Month-to-Month,Credit Card,328,40.13,4,8,0
350,42,Male,43,47.96,394.11,Two Year,Electronic Check,394,17.79,0,0,0
351,67,Female,69,117.18,3942.44,Month-to-Month,Credit Card,66,46.92,5,3,0
352,40,Male,58,37.88,4311.54,One Year,Credit Card,383,49.94,8,7,0
353,48,Female,8,71.12,3061.76,One Year,Mailed Check,276,23.65,7,3,0
354,47,Male,42,43.97,2201.26,One Year,Bank Transfer,241,31.11,5,4,0
355,59,Male,42,113.24,4242.05,Two Year,Credit Card,370,1.29,3,1,0
356,52,Male,13,118.15,3671.2,Month-to-Month,Credit Card,391,3.13,6,8,0
357,24,Male,26,101.47,2940.01,Month-to-Month,Bank Transfer,77,25.53,5,9,0
358,77,Male,18,51.48,1666.81,One Year,Bank Transfer,363,30.86,6,8,0
359,33,Male,42,60.35,1070.18,Month-to-Month,Bank Transfer,264,16.31,1,2,1
360,43,Male,51,44.23,2151.5,Month-to-Month,Credit Card,67,5.86,6,7,1
361,65,Male,16,109.08,1505.43,Month-to-Month,Bank Transfer,159,39.33,9,8,1
362,74,Female,3,111.46,1762.37,One Year,Credit Card,170,21.52,3,2,0
363,69,Male,45,61.89,2626.59,Month-to-Month,Credit Card,349,32.79,4,0,1
364,77,Male,22,85.65,928.56,Two Year,Credit Card,113,32.86,6,1,0
365,66,Female,23,36.56,4050.27,Month-to-Month,Bank Transfer,86,27.8,9,7,0
366,19,Male,59,63.49,813.09,One Year,Credit Card,52,9.75,1,0,0
367,18,Female,62,83.15,2456.87,One Year,Mailed Check,319,31.19,0,6,0
368,65,Male,68,58.54,3755.26,Month-to-Month,Credit Card,184,16.78,4,1,0
369,79,Female,54,55.76,2476.6,Month-to-Month,Bank Transfer,132,41.14,9,2,0
370,29,Female,57,20.1,1869.01,One Year,Bank Transfer,256,10.47,0,3,0
371,22,Male,23,100.43,2426.97,One Year,Credit Card,216,15.27,5,2,0
372,54,Female,60,108.93,4258.49,One Year,Credit Card,182,22.57,1,3,1
373,49,Male,55,116.95,4953.12,Month-to-Month,Credit Card,128,37.26,1,4,0
374,76,Male,63,91.93,3192.6,Month-to-Month,Mailed Check,357,36.32,3,5,0
375,72,Male,56,74.88,3987.88,Month-to-Month,Bank Transfer,158,17.52,9,4,0
376,26,Male,55,46.93,170.99,Month-to-Month,Mailed Check,75,26.03,1,8,0
377,58,Female,25,119.93,4413.79,One Year,Bank Transfer,216,12.48,8,9,0
378,52,Male,26,78.98,4774.84,Month-to-Month,Electronic Check,222,38.75,2,8,0
379,36,Female,49,88.12,2918.33,One Year,Bank Transfer,382,10.64,7,5,1
380,65,Female,63,88.24,3793.64,Month-to-Month,Credit Card,80,41.15,6,5,0
381,33,Male,45,104.53,2612.45,Month-to-Month,Bank Transfer,200,46.91,6,8,0
382,20,Male,39,20.97,1502.4,One Year,Bank Transfer,89,49.59,3,6,0
383,37,Male,65,42.02,4276.02,Two Year,Electronic Check,337,42.99,3,5,0
384,41,Male,69,86.55,3024.5,Two Year,Electronic Check,309,11.86,0,8,0
385,71,Female,56,109.51,2938.98,One Year,Mailed Check,130,21.41,7,6,0
386,73,Male,9,88.53,3329.75,One Year,Mailed Check,389,5.35,0,7,0
387,50,Female,70,61.35,4294.42,Two Year,Credit Card,223,9.06,3,9,1
388,41,Male,28,56.16,3686.34,One Year,Mailed Check,124,3.44,2,4,0
389,69,Male,45,93.79,1134.51,Two Year,Mailed Check,91,32.41,0,7,0
390,28,Male,26,94.12,2387.44,Month-to-Month,Electronic Check,146,27.13,6,9,0
391,66,Male,28,80.71,4903.46,Two Year,Credit Card,216,45.93,6,0,0
392,25,Female,40,49.15,2817.35,Month-to-Month,Credit Card,247,23.69,1,6,1
393,53,Female,15,112.52,4697.4,Month-to-Month,Mailed Check,152,32.47,9,1,0
394,55,Male,6,75.19,4085.51,Month-to-Month,Credit Card,96,20.68,4,2,0
395,57,Female,27,99.05,3363.51,One Year,Credit Card,215,41.64,7,7,1
396,37,Female,38,41.43,1811.89,Month-to-Month,Electronic Check,67,46.39,0,2,0
397,79,Male,68,54.4,1591.16,Two Year,Mailed Check,51,22.15,8,9,0
398,52,Male,64,107.46,3252.76,Month-to-Month,Credit Card,154,5.05,6,6,0
399,65,Female,30,25.01,2219.55,Month-to-Month,Mailed Check,151,9.01,6,5,0
400,79,Female,3,71.23,4013.89,Month-to-Month,Mailed Check,231,36.31,1,2,0
401,42,Female,62,68.17,3826.24,Month-to-Month,Credit Card,258,16.94,7,2,0
402,52,Female,12,95.12,1629.44,One Year,Bank Transfer,393,39.48,2,8,0
403,42,Male,30,48.19,3543.37,One Year,Credit Card,265,37.74,9,4,1
404,46,Male,38,41.91,2523.3,Month-to-Month,Bank Transfer,309,35.02,6,6,0
405,35,Female,60,112.61,1684.13,Month-to-Month,Electronic Check,56,40.9,2,1,0
406,63,Male,38,77.17,2123.54,Month-to-Month,Mailed Check,256,38.07,5,9,0
407,35,Female,15,30.47,4487.22,One Year,Bank Transfer,106,32,0,6,0
408,19,Female,18,39.3,1861.64,Month-to-Month,Mailed Check,79,1.21,3,7,0
409,71,Male,52,119.88,1508.26,Month-to-Month,Electronic Check,300,26.27,8,3,1
410,52,Female,29,39.56,1823.86,Month-to-Month,Electronic Check,270,30.17,6,0,0
411,33,Female,60,81.05,1151.63,One Year,Bank Transfer,290,48.07,6,9,0
412,78,Male,21,62.01,2768.71,Month-to-Month,Electronic Check,221,32.87,3,3,0
413,58,Male,17,108.56,822.44,Month-to-Month,Mailed Check,294,29.2,9,4,1
414,53,Female,18,95.52,4105.47,One Year,Electronic Check,254,27.52,0,4,0
415,50,Female,57,79.7,1205.34,Two Year,Electronic Check,280,6.06,0,1,1
416,21,Male,37,21.07,3030.47,One Year,Bank Transfer,395,21.95,2,7,1
417,50,Female,60,107.98,712.62,Month-to-Month,Electronic Check,85,7.58,6,1,0
418,31,Female,38,64.47,4894.42,Month-to-Month,Credit Card,148,3.58,6,0,0
419,38,Male,12,113.16,2327.42,Two Year,Mailed Check,307,17.14,4,4,0
420,65,Male,1,69.55,4128.64,Month-to-Month,Bank Transfer,191,32.63,8,6,0
421,37,Male,58,89.42,3866.37,Month-to-Month,Credit Card,257,43.47,1,7,0
422,73,Male,3,26.93,3597.1,Month-to-Month,Bank Transfer,162,40.71,8,3,0
423,25,Male,63,94.52,4154.09,Two Year,Credit Card,149,15.44,8,0,0
424,24,Male,21,53.8,592.27,One Year,Electronic Check,153,3.25,5,4,0
425,20,Female,23,55.14,3424.64,One Year,Credit Card,289,20.73,3,2,0
426,34,Female,9,31.87,1402.55,Month-to-Month,Credit Card,290,16.42,4,0,1
427,50,Male,55,34.69,3950.77,Month-to-Month,Credit Card,340,19.19,5,6,0
428,65,Male,19,38.58,4788.66,Month-to-Month,Mailed Check,198,28.4,3,8,0
429,29,Female,62,52.82,4517.3,Month-to-Month,Bank Transfer,269,2.49,8,8,0
430,76,Female,39,109.2,663.27,One Year,Electronic Check,131,19.17,1,3,0
431,68,Female,27,56.83,1910.81,Month-to-Month,Electronic Check,337,28.37,7,7,0
432,39,Male,46,92.44,1885.18,Month-to-Month,Mailed Check,200,22.12,8,0,0
433,72,Male,34,28.27,699.25,Two Year,Mailed Check,183,33.69,3,3,0
434,39,Female,33,79.11,580.82,Month-to-Month,Mailed Check,334,10.12,8,3,1
435,63,Male,50,68.19,1985.96,One Year,Credit Card,368,8.54,1,1,0
436,47,Male,20,117.8,4961.15,One Year,Mailed Check,274,16.09,2,7,1
437,55,Male,40,104.62,2887.82,Two Year,Mailed Check,174,5.98,9,7,0
438,55,Female,58,65.48,3146.73,One Year,Credit Card,145,12.58,4,6,1
439,62,Female,31,97.51,2407.99,One Year,Bank Transfer,386,5.26,3,3,0
440,68,Male,38,39.3,3345.42,Month-to-Month,Mailed Check,289,20.7,2,4,1
441,71,Male,45,76.23,4787.64,Month-to-Month,Mailed Check,363,35.86,3,4,0
442,25,Male,41,27.46,2984.62,Two Year,Credit Card,134,15.04,8,0,0
443,44,Male,9,54.81,418.69,Month-to-Month,Credit Card,133,1.18,8,5,0
444,44,Male,9,42.59,2515.16,One Year,Credit Card,392,28.3,4,6,1
445,51,Female,63,91.89,4964.48,Month-to-Month,Bank Transfer,321,34.91,6,3,0
446,38,Male,22,69.01,1998.27,Month-to-Month,Mailed Check,55,20.17,7,2,0
447,47,Male,16,95.11,3010.02,Month-to-Month,Mailed Check,56,15.55,1,7,1
448,50,Male,32,71.53,622.52,Month-to-Month,Credit Card,63,25.04,8,1,0
449,45,Female,66,28.65,791.78,Two Year,Credit Card,52,5.96,8,0,0
450,64,Female,14,93.54,4385.94,One Year,Mailed Check,274,32.55,1,6,0
451,50,Male,38,103.32,1571.69,Month-to-Month,Mailed Check,354,36.93,5,2,1
452,22,Female,8,110.35,1596.71,One Year,Mailed Check,341,35.53,3,2,0
453,77,Female,21,77.2,1997.34,Month-to-Month,Credit Card,334,17.1,0,5,1
454,78,Female,56,95.36,4835.75,One Year,Bank Transfer,217,42.29,4,2,0
455,65,Female,46,95.2,513.51,One Year,Bank Transfer,181,47.4,2,8,1
456,36,Female,43,35.57,4111.94,Month-to-Month,Mailed Check,170,15.56,0,1,1
457,21,Female,46,36.42,1773.63,Month-to-Month,Electronic Check,285,13.87,1,0,0
458,52,Male,48,27.09,4262.39,One Year,Bank Transfer,72,35.5,6,6,0
459,66,Female,70,51.99,4959.6,Two Year,Electronic Check,151,35.71,0,6,0
460,34,Female,31,67.35,1808.47,One Year,Electronic Check,181,26.01,2,8,0
461,61,Male,33,119.79,733.85,One Year,Mailed Check,323,46.24,0,4,0
462,45,Male,44,63.1,807.44,One Year,Credit Card,50,8.17,0,2,1
463,47,Male,71,92.62,3817.83,Month-to-Month,Electronic Check,81,24.39,7,9,1
464,46,Male,8,89.34,810.12,One Year,Mailed Check,198,2.73,5,1,0
465,63,Female,2,40.45,1376.07,Month-to-Month,Credit Card,215,3.58,3,7,0
466,70,Female,17,25.85,1101.55,Month-to-Month,Bank Transfer,346,3.63,7,4,0
467,23,Female,52,74.6,1842.82,One Year,Mailed Check,226,25.1,6,1,0
468,52,Female,45,90.03,464.4,Month-to-Month,Bank Transfer,390,29.86,8,5,0
469,77,Male,37,119.83,4298.04,Month-to-Month,Mailed Check,142,1.17,0,7,0
470,58,Female,42,55.86,4314.72,One Year,Electronic Check,166,31.99,9,2,0
471,54,Female,44,109.64,2123.37,Month-to-Month,Credit Card,145,25,4,0,0
472,41,Male,38,58.19,3099.23,Two Year,Electronic Check,108,11.97,5,4,1
473,46,Female,6,88.94,3245.56,Two Year,Mailed Check,190,1.74,5,7,0
474,66,Female,68,79.83,3771.36,Month-to-Month,Mailed Check,366,8.65,9,4,0
475,63,Female,51,25.3,2651.38,Month-to-Month,Electronic Check,100,30.42,6,2,1
476,70,Female,35,27.84,2600.65,One Year,Mailed Check,304,33.28,4,6,0
477,48,Male,58,22.08,3193.39,Month-to-Month,Bank Transfer,140,32.71,4,9,0
478,52,Male,57,57.08,3544.94,Month-to-Month,Electronic Check,370,8.5,0,6,0
479,77,Male,6,94.58,1798.78,One Year,Credit Card,354,45.65,9,4,0
480,50,Male,13,37.28,1718.82,One Year,Bank Transfer,226,21.14,4,1,0
481,69,Male,59,80.59,1421.62,Month-to-Month,Bank Transfer,152,38.63,9,9,0
482,78,Female,30,48.88,2789.35,One Year,Mailed Check,191,9.16,0,7,0
483,38,Female,2,99.7,1864.76,One Year,Electronic Check,79,24.06,9,6,0
484,49,Male,58,99.84,2747.54,Month-to-Month,Mailed Check,191,26.55,1,6,0
485,40,Male,36,97.54,2089.33,One Year,Electronic Check,252,38.75,0,7,0
486,50,Male,45,72.48,4200,Month-to-Month,Electronic Check,272,31.45,7,7,0
487,20,Female,9,48.46,458.34,Month-to-Month,Credit Card,397,20.57,7,3,0
488,35,Male,65,100.94,2903.83,One Year,Mailed Check,367,14.84,7,0,1
489,42,Female,50,38.61,2920.56,Two Year,Electronic Check,52,48.67,9,9,0
490,59,Female,32,48.98,1980.21,Month-to-Month,Credit Card,88,14.94,9,3,0
491,48,Female,43,38.39,2163,Two Year,Electronic Check,324,7.34,0,1,0
492,71,Female,54,87.42,4020.64,Month-to-Month,Mailed Check,147,15.72,3,5,0
493,75,Male,47,88.62,1475.3,Month-to-Month,Electronic Check,177,17.02,0,7,0
494,20,Female,14,85.25,4369.88,Month-to-Month,Bank Transfer,216,7.27,3,9,1
495,57,Female,48,61.56,4492.08,Month-to-Month,Mailed Check,315,35.7,6,9,0
496,63,Male,55,30.02,3288.03,Month-to-Month,Bank Transfer,394,31.34,9,2,0
497,41,Female,29,111.12,3887,Two Year,Credit Card,200,16.51,6,5,0
498,67,Female,47,70.77,3103.44,Month-to-Month,Electronic Check,297,49.66,0,8,0
499,49,Female,63,60.7,2673.77,Month-to-Month,Mailed Check,108,33.1,9,3,1
500,64,Male,19,78.88,4836.72,One Year,Credit Card,267,35.46,1,5,0
501,39,Female,9,39.28,1485.01,Month-to-Month,Bank Transfer,132,28.3,5,1,0
502,40,Female,37,33.25,855.34,One Year,Bank Transfer,151,28.03,5,5,0
503,19,Male,52,60.55,1508.68,Month-to-Month,Bank Transfer,197,1.98,0,0,1
504,44,Male,57,42.72,3111.67,Month-to-Month,Bank Transfer,293,38.77,3,6,0
505,59,Female,28,44.43,1007.4,One Year,Credit Card,349,45.63,8,2,0
506,19,Female,36,109.25,4553.19,Month-to-Month,Electronic Check,323,6.99,7,2,0
507,43,Male,64,73.08,2114.02,Month-to-Month,Credit Card,97,39.99,3,9,1
508,34,Female,18,68.35,4264.82,Month-to-Month,Electronic Check,380,27.18,2,5,0
509,57,Male,35,88.95,1321.26,Month-to-Month,Mailed Check,299,14.98,7,4,1
510,50,Female,68,115.15,1634.52,One Year,Bank Transfer,266,46.12,8,0,0
511,26,Male,39,31.22,390.19,Month-to-Month,Credit Card,284,1.85,0,0,0
512,60,Female,8,103.35,1363.06,Month-to-Month,Mailed Check,50,14.43,9,1,0
513,71,Male,15,78.4,2502.54,Month-to-Month,Electronic Check,146,44.43,7,2,1
514,65,Male,7,34.62,4736.07,Month-to-Month,Mailed Check,312,24.57,4,3,0
515,56,Male,17,49.71,2005.62,Two Year,Mailed Check,139,30.35,2,9,0
516,46,Male,64,68.24,3234.75,Two Year,Electronic Check,248,37.74,9,5,0
517,59,Male,12,89.12,2195.78,Month-to-Month,Mailed Check,149,8.25,4,9,0
518,72,Female,56,44.26,329.28,Month-to-Month,Bank Transfer,201,11.54,9,9,0
519,43,Female,46,73.49,2567.31,Month-to-Month,Electronic Check,118,49.93,3,1,0
520,52,Male,47,88.47,422.98,Month-to-Month,Electronic Check,263,12.64,0,6,1
521,67,Female,16,64.87,4430.13,Month-to-Month,Credit Card,157,27.42,7,7,0
522,42,Female,69,106.3,3789.88,Month-to-Month,Mailed Check,213,15.64,6,3,0
523,41,Female,2,106.95,1955.39,One Year,Bank Transfer,355,42.72,3,6,0
524,30,Female,54,67.07,3237.07,Month-to-Month,Bank Transfer,297,48.13,3,9,0
525,77,Female,27,117.29,648.94,Two Year,Electronic Check,351,7.92,4,8,0
526,75,Female,31,27.56,3542.52,Month-to-Month,Mailed Check,247,30.43,0,0,0
527,24,Male,41,20.34,4131.39,One Year,Electronic Check,328,40.77,3,5,1
528,74,Female,36,58.07,4126.55,Two Year,Bank Transfer,61,41.33,4,9,0
529,53,Female,47,80.11,1492.96,Month-to-Month,Bank Transfer,205,22.58,7,5,0
530,62,Female,43,82.92,1392.36,Two Year,Bank Transfer,235,12.04,0,2,1
531,37,Male,65,67.64,2654.85,Month-to-Month,Electronic Check,285,19.97,3,6,0
532,18,Female,50,32.49,4842.08,Two Year,Mailed Check,366,37.81,9,8,0
533,25,Female,1,37.05,4610.56,Two Year,Mailed Check,273,49.7,9,5,1
534,63,Female,57,105.21,1862.23,Month-to-Month,Electronic Check,83,28.16,6,2,0
535,33,Male,16,106.79,3921.16,One Year,Bank Transfer,399,10.56,4,1,1
536,31,Female,28,87.39,4614.46,Month-to-Month,Mailed Check,150,3.05,0,5,0
537,29,Male,22,86.42,1378.54,Month-to-Month,Bank Transfer,303,47.24,6,2,0
538,68,Female,41,79.77,4168.45,Month-to-Month,Electronic Check,323,24.67,0,0,1
539,40,Male,19,40.29,1412.69,Month-to-Month,Mailed Check,212,36.11,1,8,0
540,32,Male,50,62.83,1782.08,One Year,Mailed Check,86,33.35,7,6,1
541,45,Male,59,89.59,1074.22,Month-to-Month,Electronic Check,346,44.65,8,3,0
542,51,Female,69,73.73,2584.69,One Year,Electronic Check,260,14.04,7,1,0
543,19,Male,34,21.86,4232.22,Month-to-Month,Mailed Check,135,22.64,7,2,0
544,49,Male,39,115.36,2687.46,Two Year,Credit Card,140,45.77,5,5,0
545,40,Male,7,104.48,704.86,Month-to-Month,Bank Transfer,300,29.69,6,7,0
546,39,Male,52,46.05,1333.7,Month-to-Month,Credit Card,257,4.5,3,2,1
547,68,Female,60,81.65,2858.02,One Year,Mailed Check,344,10.53,4,1,1
548,42,Female,52,112.32,2957.62,One Year,Credit Card,309,12.62,1,4,0
549,75,Female,24,29.6,2926.84,One Year,Electronic Check,357,49.7,9,7,0
550,79,Female,26,70.3,477.32,Month-to-Month,Bank Transfer,162,11.98,3,8,0
551,78,Male,10,65.62,3793.11,Month-to-Month,Electronic Check,324,43.61,6,3,0
552,39,Female,17,61.02,4556.2,Month-to-Month,Electronic Check,141,4.83,3,1,0
553,75,Male,2,103.56,2601.54,Month-to-Month,Electronic Check,322,9.9,5,6,0
554,75,Female,27,58.06,3622.26,Month-to-Month,Electronic Check,222,43.73,7,4,0
555,39,Female,71,26.37,4578.68,Month-to-Month,Bank Transfer,179,45.05,4,8,0
556,66,Female,48,26.58,3248.85,Month-to-Month,Mailed Check,137,9.63,7,0,0
557,69,Male,9,24.27,3404.2,One Year,Mailed Check,295,12.26,3,4,0
558,59,Female,23,60.91,3634.88,One Year,Bank Transfer,104,27,1,3,1
559,23,Female,71,91.84,1376.46,Month-to-Month,Electronic Check,396,3.58,8,8,0
560,32,Female,27,40.37,2955.12,Month-to-Month,Credit Card,53,47.32,1,1,0
561,71,Male,71,84.65,4226.66,Month-to-Month,Mailed Check,365,18.74,6,9,0
562,60,Female,43,88.71,1551.2,Month-to-Month,Electronic Check,78,24.98,5,0,1
563,77,Female,7,45.52,4496.14,One Year,Credit Card,238,6.15,1,9,0
564,54,Male,63,80.06,3139.87,One Year,Credit Card,95,2.59,2,1,0
565,50,Male,44,88.49,2173.56,One Year,Electronic Check,146,23.92,6,6,0
566,25,Female,39,66.66,3153.6,Month-to-Month,Bank Transfer,98,6.96,5,1,0
567,70,Female,40,53.67,2069.11,Two Year,Electronic Check,169,31.89,5,5,0
568,77,Female,7,81.92,4206.37,Month-to-Month,Bank Transfer,195,39.93,6,0,0
569,61,Male,70,117.78,2463.36,One Year,Credit Card,381,2.55,4,9,0
570,61,Male,25,62.68,4515.95,Month-to-Month,Mailed Check,298,31,0,3,1
571,22,Male,59,59.17,2598.06,Month-to-Month,Bank Transfer,123,40.97,4,6,0
572,56,Female,13,66.43,3335.81,Month-to-Month,Bank Transfer,322,22.53,8,7,1
573,21,Male,62,27.62,4988.95,Month-to-Month,Bank Transfer,156,48.03,1,7,0
574,23,Female,8,75.32,820.13,Month-to-Month,Mailed Check,233,6.45,9,4,0
575,62,Male,45,52.87,3709.97,Two Year,Electronic Check,394,16.83,2,1,0
576,49,Male,18,32.14,780.47,Month-to-Month,Credit Card,357,12.27,1,3,0
577,69,Male,60,66.63,4210.45,One Year,Credit Card,120,49.81,4,2,0
578,47,Female,60,20.34,3022.62,One Year,Bank Transfer,69,15.41,4,6,0
579,64,Female,2,60.18,4696.98,One Year,Credit Card,206,20.01,4,5,0
580,52,Female,66,30.57,4343.19,Month-to-Month,Bank Transfer,388,42.53,5,1,0
581,72,Female,14,22.43,466.87,Two Year,Mailed Check,274,46.57,2,3,0
582,57,Male,48,102.45,772.78,Month-to-Month,Bank Transfer,227,46.95,7,2,1
583,69,Female,56,111.62,3045.74,Month-to-Month,Mailed Check,167,28.35,2,0,1
584,33,Male,12,40.77,2639.74,One Year,Bank Transfer,208,33.5,1,0,1
585,30,Female,55,73.93,925.97,Month-to-Month,Bank Transfer,62,18.11,8,2,0
586,67,Female,28,47.8,733.86,One Year,Mailed Check,105,30.75,5,8,0
587,77,Male,4,69.36,2863.55,Month-to-Month,Electronic Check,289,15.83,6,9,0
588,59,Male,36,63.66,339.72,Month-to-Month,Mailed Check,324,37.56,0,3,1
589,47,Female,50,46.91,4381.3,Month-to-Month,Bank Transfer,375,16.05,2,9,0
590,36,Female,3,90.04,4054.71,Two Year,Credit Card,205,44.09,6,7,1
591,34,Male,1,32.65,3948.31,One Year,Electronic Check,129,8.03,7,0,0
592,73,Male,17,25.31,178.39,Month-to-Month,Credit Card,163,29.02,1,7,0
593,36,Male,71,96.77,333.44,Month-to-Month,Electronic Check,82,26.51,4,1,0
594,45,Male,62,86.59,2794.21,Month-to-Month,Bank Transfer,163,13.92,4,2,0
595,75,Male,48,69.85,4972.69,Month-to-Month,Electronic Check,112,2.37,8,0,0
596,72,Female,62,66.78,1777.35,One Year,Credit Card,75,8.28,2,7,0
597,43,Female,69,69.74,1787.44,Two Year,Mailed Check,136,48.43,4,4,0
598,54,Female,19,63.7,757.96,One Year,Electronic Check,306,47.12,7,8,1
599,43,Female,34,59.29,3404.25,Month-to-Month,Electronic Check,142,6.85,2,7,0
600,70,Male,49,69.97,3268.72,Month-to-Month,Bank Transfer,249,19.37,5,1,0
601,79,Male,47,72.85,596.48,Month-to-Month,Bank Transfer,254,23.79,8,5,0
602,40,Male,50,89.19,2390.32,Month-to-Month,Electronic Check,133,24.43,9,3,1
603,26,Female,26,91.12,3368.67,Month-to-Month,Bank Transfer,156,15.64,3,9,1
604,29,Male,56,57.76,2518.23,One Year,Bank Transfer,296,45.73,6,3,1
605,70,Male,14,61.35,3404.38,Month-to-Month,Mailed Check,54,45.52,7,3,1
606,18,Female,25,57.37,4099.72,Month-to-Month,Electronic Check,317,1.93,5,7,0
607,75,Female,4,73.65,3460.5,Month-to-Month,Credit Card,353,32.85,0,7,0
608,75,Female,32,65.34,3118.96,Two Year,Mailed Check,63,4.64,5,2,0
609,18,Male,65,108.96,4282.59,One Year,Bank Transfer,358,30.28,3,7,1
610,64,Male,61,89.64,4512.88,Month-to-Month,Mailed Check,267,43.48,2,7,0
611,51,Female,20,109.87,2005.54,One Year,Electronic Check,283,32.83,2,6,0
612,49,Female,10,90.91,948.92,Month-to-Month,Electronic Check,94,23.98,2,1,0
613,79,Male,34,117.1,4107.52,Month-to-Month,Electronic Check,209,47.94,0,4,0
614,71,Female,61,83.57,1147.39,Month-to-Month,Credit Card,207,37.58,9,4,0
615,65,Male,27,116.36,4651.86,Month-to-Month,Credit Card,317,13.22,9,3,1
616,42,Female,40,35.82,212.1,Month-to-Month,Credit Card,149,19.96,0,0,0
617,57,Female,65,25.25,4614.23,One Year,Bank Transfer,132,38.23,1,3,1
618,62,Female,33,77.91,2987,Month-to-Month,Electronic Check,93,1.95,4,0,0
